onset	duration	trial_type	accuracy	response_time	prime_stim	target_stim
0.0	3.9989999999999997	2	1	0.931	post	cost
3.9989999999999997	4.000000000000001	5	1	1.725	n/a	BLUEbox.bmp
7.9990000000000006	4.4	6	1	0.797	task-Rhyming/perceptual_o.bmp	task-Rhyming/perceptual_p.bmp
12.399000000000001	4.0	3	1	1.049	rum	numb
16.399	4.800000000000001	5	1	1.333	n/a	BLUEbox.bmp
21.199	4.0	6	1	0.761	task-Rhyming/perceptual_c.bmp	task-Rhyming/perceptual_u.bmp
25.199	4.0	1	1	0.767	fought	sought
29.199	3.9999999999999964	1	1	1.04	scheme	theme
33.199	3.9990000000000023	6	1	0.653	task-Rhyming/perceptual_m.bmp	task-Rhyming/perceptual_n.bmp
37.198	4.399999999999999	1	1	0.767	stool	fool
41.598	4.400000000000006	5	1	1.434	n/a	BLUEbox.bmp
45.998000000000005	4.399999999999999	1	1	0.695	soak	oak
50.398	4.399999999999999	2	1	0.817	threat	wheat
54.798	4.0	1	1	0.682	thread	spread
58.798	4.400000000000006	3	1	0.724	pile	trial
63.19800000000001	4.799999999999997	4	1	0.772	swap	watch
67.998	4.799999999999997	5	1	1.37	n/a	BLUEbox.bmp
72.798	4.400000000000006	5	1	1.327	n/a	BLUEbox.bmp
77.19800000000001	4.3999999999999915	4	1	0.849	tough	dull
81.598	4.799999999999997	6	1	0.943	task-Rhyming/perceptual_w.bmp	task-Rhyming/perceptual_e.bmp
86.398	4.799999999999997	1	1	0.759	sweep	creep
91.198	4.799999999999997	6	1	0.81	task-Rhyming/perceptual_k.bmp	task-Rhyming/perceptual_t.bmp
95.99799999999999	4.400000000000006	5	1	1.651	n/a	BLUEbox.bmp
100.398	4.3999999999999915	3	0	0.988	stroke	soak
104.79799999999999	4.400000000000006	4	1	0.817	trial	fall
109.198	4.799000000000021	6	1	0.94	task-Rhyming/perceptual_k.bmp	task-Rhyming/perceptual_l.bmp
113.99700000000001	4.0	5	1	1.426	n/a	BLUEbox.bmp
117.99700000000001	4.3999999999999915	5	1	1.413	n/a	BLUEbox.bmp
122.397	4.400000000000006	5	1	1.408	n/a	BLUEbox.bmp
126.79700000000001	4.3999999999999915	5	1	1.371	n/a	BLUEbox.bmp
131.197	4.0	1	1	0.722	beef	reef
135.197	4.0	5	1	1.439	n/a	BLUEbox.bmp
139.197	4.800000000000011	2	1	0.848	wart	smart
143.997	4.799999999999983	2	1	1.138	dose	pose
148.797	4.400000000000006	5	1	1.359	n/a	BLUEbox.bmp
153.197	4.0	2	1	0.836	touch	couch
157.197	4.0	6	1	0.892	task-Rhyming/perceptual_v.bmp	task-Rhyming/perceptual_m.bmp
161.197	4.800000000000011	5	1	1.672	n/a	BLUEbox.bmp
165.997	4.799999999999983	5	1	1.452	n/a	BLUEbox.bmp
170.797	4.400000000000006	5	1	1.344	n/a	BLUEbox.bmp
175.197	4.0	5	1	1.345	n/a	BLUEbox.bmp
179.197	4.800000000000011	5	1	1.463	n/a	BLUEbox.bmp
183.997	4.400000000000006	4	1	0.779	port	warm
188.39700000000002	4.798999999999978	3	1	0.756	june	noon
193.196	4.399999999999977	4	1	0.779	wreath	leap
197.59599999999998	4.0	5	1	1.637	n/a	BLUEbox.bmp
201.59599999999998	4.400000000000006	6	1	0.791	task-Rhyming/perceptual_c.bmp	task-Rhyming/perceptual_d.bmp
205.99599999999998	4.400000000000006	2	1	0.999	glove	stove
210.396	4.800000000000011	1	1	0.784	numb	crumb
215.196	4.799999999999983	2	1	0.854	stood	flood
219.99599999999998	4.400000000000006	6	1	0.811	task-Rhyming/perceptual_i.bmp	task-Rhyming/perceptual_j.bmp
224.396	4.800000000000011	4	1	0.793	smart	drought
229.196	4.399999999999977	3	1	0.922	stir	blur
233.59599999999998	4.400000000000006	5	1	1.41	n/a	BLUEbox.bmp
237.99599999999998	4.800000000000011	5	1	1.592	n/a	BLUEbox.bmp
242.796	4.799999999999983	2	1	0.953	pool	wool
247.59599999999998	4.0	5	1	1.624	n/a	BLUEbox.bmp
251.59599999999998	4.400000000000006	5	1	1.481	n/a	BLUEbox.bmp
255.99599999999998	4.399999999999977	2	1	1.121	fought	drought
260.39599999999996	3.9990000000000236	3	1	0.832	flight	spite
264.395	4.400000000000034	3	1	0.774	scheme	cream
268.795	4.0	6	1	0.808	task-Rhyming/perceptual_z.bmp	task-Rhyming/perceptual_g.bmp
272.795	4.800000000000011	4	1	0.816	ghost	pose
277.595	4.399999999999977	5	1	1.478	n/a	BLUEbox.bmp
281.995	4.0	4	1	0.787	grace	fence
285.995	4.0	4	1	0.737	dried	stood
289.995	4.0	4	1	0.776	ford	rod
293.995	4.399999999999977	1	1	0.812	strap	gap
298.395	4.800000000000011	6	1	0.708	task-Rhyming/perceptual_e.bmp	task-Rhyming/perceptual_f.bmp
303.195	4.0	5	1	1.571	n/a	BLUEbox.bmp
307.195	4.0	4	1	0.709	gross	post
311.195	4.0	4	1	0.648	fault	note
315.195	4.800000000000011	1	1	0.817	bull	full
319.995	4.800000000000011	3	0	0.916	chase	grace
324.795	4.0	3	1	0.824	float	note
328.795	4.800000000000011	3	0	0.82	bride	dried
333.595	4.7999999999999545	4	1	0.82	thief	plead
338.395	4.399000000000058	1	1	0.848	bluff	puff
342.79400000000004	4.7999999999999545	6	1	0.718	task-Rhyming/perceptual_v.bmp	task-Rhyming/perceptual_w.bmp
347.594	4.800000000000011	1	1	1.026	shove	glove
352.394	4.400000000000034	6	1	0.848	task-Rhyming/perceptual_y.bmp	task-Rhyming/perceptual_o.bmp
356.79400000000004	4.7999999999999545	2	1	0.804	stamp	swamp
361.594	4.400000000000034	4	1	0.807	stamp	tomb
