onset	duration	trial_type	accuracy	response_time	prime_stim	target_stim
0.0	4.814	EFalse	1.0	1.036	6 - 5 =	2
4.814	4.0120000000000005	Etrue	1.0	0.741	7 - 6 =	1
8.826	4.011999999999999	control	1.0	0.817	n/a	BLUEbox.bmp
12.838	4.012000000000002	HTrue	1.0	0.747	8 - 3 =	5
16.85	4.011999999999997	Hfalse	1.0	0.926	8 - 3 =	4
20.862	4.0120000000000005	HTrue	1.0	0.623	6 - 2 =	4
24.874	4.0120000000000005	Etrue	1.0	0.622	7 - 6 =	1
28.886	4.012000000000004	control	1.0	0.892	n/a	BLUEbox.bmp
32.898	4.011999999999993	Etrue	1.0	0.651	4 - 3 =	1
36.91	4.815000000000005	HTrue	1.0	0.529	8 - 3 =	5
41.725	4.0120000000000005	control	1.0	0.211	n/a	BLUEbox.bmp
45.737	4.213000000000001	control	1.0	0.322	n/a	BLUEbox.bmp
49.95	4.0120000000000005	HTrue	1.0	1.01	8 - 2 =	6
53.962	4.011999999999993	EFalse	1.0	0.699	5 - 4 =	2
57.974	4.814	Hfalse	1.0	0.722	9 - 3 =	5
62.788	4.814000000000007	Etrue	1.0	0.764	9 - 8 =	1
67.602	4.4140000000000015	control	1.0	1.199	n/a	BLUEbox.bmp
72.016	4.0120000000000005	Etrue	1.0	0.564	3 - 2 =	1
76.028	4.412999999999997	Etrue	1.0	0.677	8 - 5 =	3
80.441	4.0120000000000005	EFalse	1.0	0.827	7 - 6 =	3
84.453	4.412999999999997	control	1.0	0.614	n/a	BLUEbox.bmp
88.866	4.0120000000000005	HTrue	1.0	1.462	9 - 3 =	6
92.878	4.814999999999998	control	1.0	1.334	n/a	BLUEbox.bmp
97.693	4.412999999999997	HTrue	1.0	0.738	9 - 4 =	5
102.106	4.814000000000007	EFalse	1.0	0.866	6 - 4 =	1
106.92	4.4140000000000015	Hfalse	1.0	1.085	6 - 2 =	5
111.334	4.412999999999997	HTrue	0.0	n/a	9 - 7 =	2
115.747	4.412999999999997	HTrue	1.0	0.713	9 - 3 =	6
120.16	4.814999999999998	Hfalse	1.0	0.988	9 - 2 =	8
124.975	4.413000000000011	HTrue	1.0	0.67	9 - 6 =	3
129.388	4.4129999999999825	Etrue	1.0	0.751	5 - 3 =	2
133.801	4.815000000000026	HTrue	1.0	0.527	7 - 3 =	4
138.616	4.813999999999993	control	1.0	0.356	n/a	BLUEbox.bmp
143.43	4.813999999999993	control	1.0	1.096	n/a	BLUEbox.bmp
148.244	4.413999999999987	Etrue	0.0	n/a	6 - 4 =	2
152.658	4.814000000000021	Etrue	1.0	0.866	5 - 4 =	1
157.472	4.4129999999999825	control	0.0	n/a	n/a	BLUEbox.bmp
161.885	4.414000000000016	Hfalse	1.0	1.226	9 - 6 =	5
166.299	4.4129999999999825	control	0.0	n/a	n/a	BLUEbox.bmp
170.712	4.814000000000021	Etrue	1.0	0.576	7 - 5 =	2
175.526	4.613999999999976	Hfalse	1.0	0.939	7 - 4 =	2
180.14	4.815000000000026	HTrue	0.0	n/a	8 - 6 =	2
184.955	4.4129999999999825	EFalse	0.0	n/a	7 - 5 =	1
189.368	4.413000000000011	EFalse	1.0	0.958	9 - 8 =	3
193.781	4.813999999999993	HTrue	0.0	n/a	7 - 3 =	4
198.595	4.413999999999987	Etrue	1.0	0.691	9 - 8 =	1
203.009	4.814000000000021	control	1.0	0.151	n/a	BLUEbox.bmp
207.823	4.8	Etrue	1.0	0.645	7 - 5 =	2
