onset	duration	trial_type	accuracy	response_time	prime_stim	target_stim
0.0	3.9989999999999997	2	1	1.428	post	cost
3.9989999999999997	4.000000000000001	5	1	1.846	n/a	BLUEbox.bmp
7.9990000000000006	4.4	6	1	2.089	task-Rhyming/perceptual_o.bmp	task-Rhyming/perceptual_p.bmp
12.399000000000001	4.0	3	0	n/a	rum	numb
16.399	4.800000000000001	5	1	1.954	n/a	BLUEbox.bmp
21.199	4.0	6	1	1.995	task-Rhyming/perceptual_c.bmp	task-Rhyming/perceptual_u.bmp
25.199	4.0	1	1	1.641	fought	sought
29.199	3.9999999999999964	1	1	1.42	scheme	theme
33.199	3.9990000000000023	6	1	1.74	task-Rhyming/perceptual_m.bmp	task-Rhyming/perceptual_n.bmp
37.198	4.399999999999999	1	1	1.734	stool	fool
41.598	4.400000000000006	5	1	2.033	n/a	BLUEbox.bmp
45.998000000000005	4.399999999999999	1	1	1.739	soak	oak
50.398	4.399999999999999	2	1	1.602	threat	wheat
54.798	4.0	1	1	1.628	thread	spread
58.798	4.400000000000006	3	1	2.093	pile	trial
63.19800000000001	4.799999999999997	4	1	1.67	swap	watch
67.998	4.799999999999997	5	1	1.847	n/a	BLUEbox.bmp
72.798	4.400000000000006	5	1	2.398	n/a	BLUEbox.bmp
77.19800000000001	4.3999999999999915	4	1	2.003	tough	dull
81.598	4.799999999999997	6	1	1.585	task-Rhyming/perceptual_w.bmp	task-Rhyming/perceptual_e.bmp
86.398	4.799999999999997	1	1	1.383	sweep	creep
91.198	4.799999999999997	6	1	1.317	task-Rhyming/perceptual_k.bmp	task-Rhyming/perceptual_t.bmp
95.99799999999999	4.400000000000006	5	1	1.684	n/a	BLUEbox.bmp
100.398	4.3999999999999915	3	0	1.584	stroke	soak
104.79799999999999	4.400000000000006	4	1	1.416	trial	fall
109.198	4.799000000000021	6	1	1.486	task-Rhyming/perceptual_k.bmp	task-Rhyming/perceptual_l.bmp
113.99700000000001	4.0	5	1	1.361	n/a	BLUEbox.bmp
117.99700000000001	4.3999999999999915	5	1	1.402	n/a	BLUEbox.bmp
122.397	4.400000000000006	5	1	1.253	n/a	BLUEbox.bmp
126.79700000000001	4.3999999999999915	5	1	1.174	n/a	BLUEbox.bmp
131.197	4.0	1	1	1.224	beef	reef
135.197	4.0	5	1	1.258	n/a	BLUEbox.bmp
139.197	4.800000000000011	2	1	1.558	wart	smart
143.997	4.799999999999983	2	1	2.468	dose	pose
148.797	4.400000000000006	5	1	1.442	n/a	BLUEbox.bmp
153.197	4.0	2	1	1.625	touch	couch
157.197	4.0	6	1	1.614	task-Rhyming/perceptual_v.bmp	task-Rhyming/perceptual_m.bmp
161.197	4.800000000000011	5	1	1.521	n/a	BLUEbox.bmp
165.997	4.799999999999983	5	1	1.528	n/a	BLUEbox.bmp
170.797	4.400000000000006	5	1	1.52	n/a	BLUEbox.bmp
175.197	4.0	5	1	1.449	n/a	BLUEbox.bmp
179.197	4.800000000000011	5	1	1.33	n/a	BLUEbox.bmp
183.997	4.400000000000006	4	1	1.304	port	warm
188.39700000000002	4.798999999999978	3	1	1.871	june	noon
193.196	4.399999999999977	4	1	1.631	wreath	leap
197.59599999999998	4.0	5	1	1.885	n/a	BLUEbox.bmp
201.59599999999998	4.400000000000006	6	1	1.422	task-Rhyming/perceptual_c.bmp	task-Rhyming/perceptual_d.bmp
205.99599999999998	4.400000000000006	2	1	1.615	glove	stove
210.396	4.800000000000011	1	1	1.166	numb	crumb
215.196	4.799999999999983	2	1	1.368	stood	flood
219.99599999999998	4.400000000000006	6	1	1.688	task-Rhyming/perceptual_i.bmp	task-Rhyming/perceptual_j.bmp
224.396	4.800000000000011	4	1	1.438	smart	drought
229.196	4.399999999999977	3	1	1.382	stir	blur
233.59599999999998	4.400000000000006	5	1	1.603	n/a	BLUEbox.bmp
237.99599999999998	4.800000000000011	5	1	2.249	n/a	BLUEbox.bmp
242.796	4.799999999999983	2	1	1.483	pool	wool
247.59599999999998	4.0	5	1	1.737	n/a	BLUEbox.bmp
251.59599999999998	4.400000000000006	5	1	1.789	n/a	BLUEbox.bmp
255.99599999999998	4.399999999999977	2	1	1.561	fought	drought
260.39599999999996	3.9990000000000236	3	0	n/a	flight	spite
264.395	4.400000000000034	3	1	1.976	scheme	cream
