onset	duration	trial_type	accuracy	response_time	prime_stim	target_stim
0.0	4.012	Etrue	1.0	0.761	3 x 5 =	15
4.012	4.413000000000001	Hfalse	1.0	0.713	7 x 6 =	48
8.425	4.011999999999999	Efalse	1.0	0.859	2 x 3 =	9
12.437	4.414	Etrue	1.0	0.511	3 x 2 =	6
16.851	4.0120000000000005	Htrue	1.0	0.925	7 x 6 =	42
20.863	4.0120000000000005	control	1.0	1.542	n/a	BLUEbox.bmp
24.875	4.0120000000000005	control	1.0	1.332	n/a	BLUEbox.bmp
28.887	4.0120000000000005	Hfalse	1.0	0.695	6 x 8 =	56
32.899	4.0120000000000005	control	1.0	1.538	n/a	BLUEbox.bmp
36.911	4.814	Htrue	1.0	0.918	9 x 7 =	63
41.725	4.814999999999998	control	1.0	1.38	n/a	BLUEbox.bmp
46.54	4.413000000000004	Etrue	1.0	0.523	5 x 2 =	10
50.953	4.0120000000000005	Efalse	1.0	0.583	2 x 5 =	15
54.965	4.011999999999993	Htrue	1.0	0.668	8 x 9 =	72
58.977	4.814	Htrue	1.0	0.611	8 x 7 =	56
63.791	4.0120000000000005	Htrue	1.0	0.49	7 x 9 =	63
67.803	4.814999999999998	Htrue	1.0	0.687	9 x 6 =	54
72.618	4.814000000000007	control	1.0	1.522	n/a	BLUEbox.bmp
77.432	4.0120000000000005	control	1.0	1.412	n/a	BLUEbox.bmp
81.444	4.412999999999997	Etrue	1.0	0.537	4 x 5 =	20
85.857	4.4140000000000015	control	1.0	1.326	n/a	BLUEbox.bmp
90.271	4.0120000000000005	Htrue	0.0	0.705	8 x 6 =	48
94.283	4.412999999999997	Htrue	1.0	0.542	9 x 6 =	54
98.696	4.0120000000000005	Etrue	1.0	0.451	5 x 4 =	20
102.708	4.814000000000007	Etrue	1.0	0.504	2 x 4 =	8
107.522	4.4140000000000015	control	1.0	1.392	n/a	BLUEbox.bmp
111.936	4.813999999999993	Etrue	1.0	0.533	3 x 2 =	6
116.75	4.813999999999993	Efalse	1.0	0.733	4 x 2 =	10
121.564	4.4140000000000015	control	1.0	1.312	n/a	BLUEbox.bmp
125.978	4.412999999999997	control	1.0	1.341	n/a	BLUEbox.bmp
130.391	4.413000000000011	Etrue	1.0	0.764	3 x 4 =	12
134.804	4.814999999999998	Efalse	1.0	0.583	4 x 5 =	15
139.619	4.813999999999993	control	1.0	1.417	n/a	BLUEbox.bmp
144.433	4.0120000000000005	Hfalse	1.0	0.695	8 x 6 =	54
148.445	4.413000000000011	Htrue	1.0	0.551	9 x 7 =	63
152.858	4.4129999999999825	Etrue	1.0	0.547	5 x 4 =	20
157.271	4.414000000000016	Htrue	1.0	0.541	9 x 8 =	72
161.685	4.813999999999993	Hfalse	1.0	0.663	6 x 7 =	49
166.499	4.413000000000011	Htrue	1.0	0.543	7 x 6 =	42
170.912	4.413999999999987	Efalse	1.0	0.629	4 x 3 =	9
175.326	4.413000000000011	Efalse	1.0	0.559	2 x 4 =	12
179.739	4.813999999999993	Etrue	1.0	0.529	4 x 2 =	8
184.553	4.413000000000011	Hfalse	1.0	0.569	7 x 9 =	54
188.966	4.814999999999998	Hfalse	1.0	0.67	7 x 8 =	64
193.781	4.813999999999993	control	1.0	1.523	n/a	BLUEbox.bmp
198.595	4.814999999999998	Etrue	1.0	0.636	5 x 2 =	10
203.41	4.813999999999993	Htrue	0.0	0.713	6 x 9 =	54
208.224	4.4	Etrue	1.0	0.508	2 x 5 =	10
