onset	duration	trial_type	accuracy	response_time	prime_stim	target_stim
0.0	4.814	EFalse	1.0	1.049	6 - 5 =	2
4.814	4.0120000000000005	Etrue	1.0	0.777	7 - 6 =	1
8.826	4.013	control	1.0	1.836	n/a	BLUEbox.bmp
12.839	4.011999999999999	HTrue	1.0	1.041	8 - 3 =	5
16.851	4.0120000000000005	Hfalse	0.0	1.45	8 - 3 =	4
20.863	4.0120000000000005	HTrue	1.0	0.678	6 - 2 =	4
24.875	4.0120000000000005	Etrue	1.0	0.846	7 - 6 =	1
28.887	4.0120000000000005	control	1.0	1.588	n/a	BLUEbox.bmp
32.899	4.0120000000000005	Etrue	1.0	0.755	4 - 3 =	1
36.911	4.814	HTrue	1.0	1.126	8 - 3 =	5
41.725	4.0120000000000005	control	1.0	1.691	n/a	BLUEbox.bmp
45.737	4.213000000000001	control	1.0	1.624	n/a	BLUEbox.bmp
49.95	4.0120000000000005	HTrue	1.0	0.694	8 - 2 =	6
53.962	4.011999999999993	EFalse	1.0	1.149	5 - 4 =	2
57.974	4.814	Hfalse	1.0	1.345	9 - 3 =	5
62.788	4.814999999999998	Etrue	1.0	0.681	9 - 8 =	1
67.603	4.413000000000011	control	1.0	1.533	n/a	BLUEbox.bmp
72.016	4.0120000000000005	Etrue	1.0	0.635	3 - 2 =	1
76.028	4.412999999999997	Etrue	1.0	1.27	8 - 5 =	3
80.441	4.0120000000000005	EFalse	1.0	0.927	7 - 6 =	3
84.453	4.412999999999997	control	1.0	1.854	n/a	BLUEbox.bmp
88.866	4.0120000000000005	HTrue	1.0	0.958	9 - 3 =	6
92.878	4.814999999999998	control	1.0	1.676	n/a	BLUEbox.bmp
97.693	4.412999999999997	HTrue	1.0	1.012	9 - 4 =	5
102.106	4.814000000000007	EFalse	1.0	0.872	6 - 4 =	1
106.92	4.4140000000000015	Hfalse	1.0	1.224	6 - 2 =	5
111.334	4.412999999999997	HTrue	1.0	0.779	9 - 7 =	2
115.747	4.412999999999997	HTrue	1.0	1.041	9 - 3 =	6
120.16	4.814999999999998	Hfalse	1.0	1.028	9 - 2 =	8
124.975	4.413000000000011	HTrue	1.0	1.01	9 - 6 =	3
129.388	4.4129999999999825	Etrue	1.0	0.789	5 - 3 =	2
133.801	4.814000000000021	HTrue	1.0	0.856	7 - 3 =	4
138.615	4.814999999999998	control	1.0	1.758	n/a	BLUEbox.bmp
143.43	4.813999999999993	control	1.0	1.784	n/a	BLUEbox.bmp
148.244	4.413000000000011	Etrue	1.0	0.655	6 - 4 =	2
152.657	4.814999999999998	Etrue	1.0	0.683	5 - 4 =	1
157.472	4.4129999999999825	control	1.0	1.597	n/a	BLUEbox.bmp
161.885	4.413000000000011	Hfalse	1.0	1.064	9 - 6 =	5
166.298	4.413999999999987	control	1.0	1.799	n/a	BLUEbox.bmp
170.712	4.814000000000021	Etrue	1.0	1.35	7 - 5 =	2
175.526	4.613999999999976	Hfalse	1.0	1.078	7 - 4 =	2
180.14	4.814000000000021	HTrue	1.0	0.865	8 - 6 =	2
184.954	4.413999999999987	EFalse	1.0	1.208	7 - 5 =	1
189.368	4.413000000000011	EFalse	1.0	1.038	9 - 8 =	3
193.781	4.813999999999993	HTrue	1.0	1.067	7 - 3 =	4
198.595	4.413000000000011	Etrue	1.0	0.83	9 - 8 =	1
203.008	4.814999999999998	control	1.0	1.752	n/a	BLUEbox.bmp
207.823	4.8	Etrue	1.0	0.832	7 - 5 =	2
