onset	duration	trial_type	accuracy	response_time	prime_stim	target_stim
287.061	4.0120000000000005	4	0.0	1.833	fault	note
291.073	4.814000000000021	1	1.0	1.018	bull	full
295.887	4.814999999999998	3	1.0	0.977	chase	grace
300.702	4.0120000000000005	3	1.0	0.824	float	note
304.714	4.814000000000021	3	0.0	n/a	bride	dried
309.528	4.814999999999998	4	0.0	0.927	thief	plead
314.343	4.412999999999954	1	1.0	0.863	bluff	puff
318.756	4.814000000000021	6	1.0	1.024	task-Rhyming/perceptual_v.bmp	task-Rhyming/perceptual_w.bmp
323.57	4.814999999999998	1	1.0	0.819	shove	glove
328.385	4.413000000000011	6	0.0	1.077	task-Rhyming/perceptual_y.bmp	task-Rhyming/perceptual_o.bmp
332.798	4.814000000000021	2	0.0	1.632	stamp	swamp
337.612	4.413999999999987	4	0.0	1.111	stamp	tomb
342.026	3.0	5	1.0	0.551	n/a	/BLUEbox.bmp
