onset	duration	trial_type	accuracy	response_time	prime_stim	target_stim
0.0	4.012	2	0.0	n/a	post	cost
4.012	3.0090000000000003	5	1.0	0.452	n/a	/BLUEbox.bmp
7.021	4.412999999999999	6	0.0	n/a	task-Rhyming/perceptual_o.bmp	task-Rhyming/perceptual_p.bmp
11.434	4.013	3	0.0	n/a	rum	numb
15.447	3.811	5	0.0	n/a	n/a	/BLUEbox.bmp
19.258	4.0120000000000005	6	0.0	0.863	task-Rhyming/perceptual_c.bmp	task-Rhyming/perceptual_u.bmp
23.27	4.0120000000000005	1	1.0	0.913	fought	sought
27.282	4.0120000000000005	1	1.0	1.164	scheme	theme
31.294	4.011999999999997	6	0.0	1.178	task-Rhyming/perceptual_m.bmp	task-Rhyming/perceptual_n.bmp
35.306	4.413000000000004	1	0.0	n/a	stool	fool
39.719	3.4110000000000014	5	0.0	n/a	n/a	/BLUEbox.bmp
43.13	4.412999999999997	1	0.0	n/a	soak	oak
47.543	4.413000000000004	2	0.0	1.867	threat	wheat
51.956	4.0120000000000005	1	1.0	1.05	thread	spread
55.968	4.412999999999997	3	0.0	n/a	pile	trial
60.381	4.814999999999998	4	0.0	n/a	swap	watch
65.196	3.811000000000007	5	0.0	n/a	n/a	/BLUEbox.bmp
69.007	3.4099999999999966	5	1.0	0.696	n/a	/BLUEbox.bmp
72.417	4.4140000000000015	4	0.0	1.274	tough	dull
76.831	4.813999999999993	6	0.0	1.478	task-Rhyming/perceptual_w.bmp	task-Rhyming/perceptual_e.bmp
81.645	4.814999999999998	1	0.0	n/a	sweep	creep
86.46	4.814000000000007	6	0.0	n/a	task-Rhyming/perceptual_k.bmp	task-Rhyming/perceptual_t.bmp
91.274	3.4099999999999966	5	1.0	0.526	n/a	/BLUEbox.bmp
94.684	3.4099999999999966	3	1.0	0.665	stroke	soak
98.094	4.4140000000000015	4	0.0	2.298	trial	fall
102.508	4.814000000000007	6	0.0	n/a	task-Rhyming/perceptual_k.bmp	task-Rhyming/perceptual_l.bmp
107.322	3.0090000000000003	5	0.0	n/a	n/a	/BLUEbox.bmp
110.331	3.4099999999999966	5	0.0	n/a	n/a	/BLUEbox.bmp
113.741	3.4110000000000014	5	1.0	0.402	n/a	/BLUEbox.bmp
117.152	3.4099999999999966	5	0.0	n/a	n/a	/BLUEbox.bmp
120.562	4.0120000000000005	1	0.0	n/a	beef	reef
124.574	3.0090000000000003	5	0.0	n/a	n/a	/BLUEbox.bmp
